"","Pop_ID","Population","Row","Column","Block","Family","Replicate","Dead_June","Comment_June","Dead_Sept","Comment_Sept","dead_2020","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score.x","Urb_score.y"
"86","MW004",4,18,9,3,4,3,"0","",0,"",0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,-0.9282644
"87","MW004",4,15,33,4,5,1,"0","",0,"",0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,-0.9282644
"88","MW004",4,3,29,2,4,4,"0","",0,"",0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,-0.9282644
"89","MW004",4,14,6,3,1,5,"0","",0,"",0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,-0.9282644
"90","MW004",4,2,35,2,1,2,"0","",0,"",0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,-0.9282644
"91","MW004",4,8,32,2,3,3,"0","",0,"",0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,-0.9282644
"92","MW005",5,14,45,4,1,5,"0","",1,"no living tissue",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"93","MW005",5,16,17,3,4,5,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"94","MW005",5,8,39,2,4,1,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"95","MW005",5,6,27,2,5,3,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"96","MW005",5,7,8,1,5,4,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"97","MW005",5,20,28,4,2,5,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"98","MW005",5,17,29,4,5,1,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"99","MW005",5,10,34,2,5,2,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"100","MW005",5,15,37,4,1,1,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"101","MW005",5,14,34,4,4,3,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"102","MW005",5,16,12,3,2,1,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"103","MW005",5,18,32,4,3,3,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"104","MW005",5,7,18,1,3,2,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"105","MW005",5,17,35,4,3,4,"0","",1,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"106","MW005",5,10,24,2,3,5,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"107","MW005",5,13,39,4,1,3,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"108","MW005",5,18,1,3,1,2,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"109","MW005",5,10,42,4,4,4,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
